date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:43:50	311864/311864	---MCZ	200	added ('OK')	text/html	etag:cacheable:61311f8a8ec2739b94e6725b3696070d	https://www.nonzerogravity.com/collections/womens	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/womens.html	(from https://www.nonzerogravity.com/)
14:43:50	276304/276304	---MCZ	200	added ('OK')	text/html	etag:cacheable:2778732465a1d62cd72ec1b87ec13afe	https://www.nonzerogravity.com/products/nonzero-gravity-magma-women-s-thermo-slimming-one-piece-workout-suit	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/products/nonzero-gravity-magma-women-s-thermo-slimming-one-piece-workout-suit.html	(from https://www.nonzerogravity.com/)
14:43:51	194523/194523	---MCZ	200	added ('OK')	text/html	etag:cacheable:bef3b975b235c321222c6b516035ed82	https://www.nonzerogravity.com/collections/womens-tank-crop-tops	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/womens-tank-crop-tops.html	(from https://www.nonzerogravity.com/)
14:43:51	182485/182485	---MCZ	200	added ('OK')	text/html	etag:cacheable:9cb068c708989e24a0acce9218dac120	https://www.nonzerogravity.com/collections/womens-long-sleeve	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/womens-long-sleeve.html	(from https://www.nonzerogravity.com/)
14:43:51	186613/186613	---MCZ	200	added ('OK')	text/html	etag:cacheable:7bdc27575e01016a6e91e9ad102ac05d	https://www.nonzerogravity.com/collections/women-hoodies-jackets	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/women-hoodies-jackets.html	(from https://www.nonzerogravity.com/)
14:43:52	186137/186137	---MCZ	200	added ('OK')	text/html	etag:cacheable:57803284f4c4d4c6e04e0eeae600e5a3	https://www.nonzerogravity.com/collections/womens-shorts	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/womens-shorts.html	(from https://www.nonzerogravity.com/)
14:43:52	182046/182046	---MCZ	200	added ('OK')	text/html	etag:cacheable:8368bcf263a7985cd920cfff4e00501e	https://www.nonzerogravity.com/collections/womens-leggings	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/womens-leggings.html	(from https://www.nonzerogravity.com/)
14:43:52	208766/208766	---MCZ	200	added ('OK')	text/html	etag:cacheable:2e12885523ffdcbdc73467174bbf70f1	https://www.nonzerogravity.com/products/women-s-sauna-joggers	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/products/women-s-sauna-joggers.html	(from https://www.nonzerogravity.com/)
14:43:53	158889/158889	---MCZ	200	added ('OK')	text/html	etag:cacheable:02a1bd6d89efa635780822f45e2a789b	https://www.nonzerogravity.com/pages/womens-collection	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/pages/womens-collection.html	(from https://www.nonzerogravity.com/)
14:43:53	271434/271434	---MCZ	200	added ('OK')	text/html	etag:cacheable:22283e35205867a3bdd3ca2d54062488	https://www.nonzerogravity.com/collections/zintex-for-women	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/zintex-for-women.html	(from https://www.nonzerogravity.com/)
14:43:55	214105/214105	---MCZ	200	added ('OK')	text/html	etag:cacheable:1e890cabf23d181c2168052121c94558	https://www.nonzerogravity.com/collections/womens-sauna-suit	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/womens-sauna-suit.html	(from https://www.nonzerogravity.com/)
14:43:55	251143/251143	---MCZ	200	added ('OK')	text/html	etag:cacheable:0f93c09ac018fe761ca536ab9911a558	https://www.nonzerogravity.com/collections/equipment	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/equipment.html	(from https://www.nonzerogravity.com/)
14:43:55	184726/184726	---MCZ	200	added ('OK')	text/html	etag:cacheable:c6dc18ea566c1c0127a02f09ba833557	https://www.nonzerogravity.com/collections/powerdyne-adjustable-dumbbell	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/powerdyne-adjustable-dumbbell.html	(from https://www.nonzerogravity.com/)
14:43:56	225324/225324	---MCZ	200	added ('OK')	text/html	etag:cacheable:64f0e6999397c357a6a53be2e781a9e2	https://www.nonzerogravity.com/products/powerdyne-adjustable-dumbbell-stand	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/products/powerdyne-adjustable-dumbbell-stand.html	(from https://www.nonzerogravity.com/)
14:43:56	221606/221606	---MCZ	200	added ('OK')	text/html	etag:cacheable:564924efea248bac0260916df93e7863	https://www.nonzerogravity.com/collections/resistance-band	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/resistance-band.html	(from https://www.nonzerogravity.com/)
14:43:57	312323/312323	---MCZ	200	added ('OK')	text/html	etag:cacheable:21114b6dd3d48efaaf683f01241c6063	https://www.nonzerogravity.com/collections/all-accessories	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/all-accessories.html	(from https://www.nonzerogravity.com/)
14:43:57	197864/197864	---MCZ	200	added ('OK')	text/html	etag:cacheable:2d72aaaaaa94f58ad0693697aad9c6a7	https://www.nonzerogravity.com/pages/powerdyne-adjustable-dumbbell	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/pages/powerdyne-adjustable-dumbbell.html	(from https://www.nonzerogravity.com/)
14:43:58	175805/175805	---MCZ	200	added ('OK')	text/html	etag:cacheable:c884fa099f80752a74ed9d7246a1eba4	https://www.nonzerogravity.com/pages/myonetic-mini-massage-gun	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/pages/myonetic-mini-massage-gun.html	(from https://www.nonzerogravity.com/)
14:43:58	222243/222243	---MCZ	200	added ('OK')	text/html	etag:cacheable:bcba33a8173528ff8d20899611642c3a	https://www.nonzerogravity.com/pages/zintex	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/pages/zintex.html	(from https://www.nonzerogravity.com/)
14:43:59	158892/158892	---MCZ	200	added ('OK')	text/html	etag:cacheable:2a541a867fe9e6aa2df0104d3ac5c60b	https://www.nonzerogravity.com/pages/how-do-nonzero-gravity-sauna-suits-work	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/pages/how-do-nonzero-gravity-sauna-suits-work.html	(from https://www.nonzerogravity.com/)
14:43:59	132/132	---MC-	302	error ('Found')	text/html	date:Thu,%2012%20May%202022%2014:43:59%20GMT	https://www.nonzerogravity.com/account	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/account	(from https://www.nonzerogravity.com/)
14:43:59	155588/155588	---MCZ	200	added ('OK')	text/html	etag:cacheable:a92446f328abd12d059c40f6ab03bf09	https://www.nonzerogravity.com/account/login?return_url=%2Faccount	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/account/login4236.html	(from https://www.nonzerogravity.com/)
14:44:00	167136/167136	---MCZ	200	added ('OK')	text/html	etag:cacheable:174dbff162e799e6553c223a1a762f8c	https://www.nonzerogravity.com/collections/gloves	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/gloves.html	(from https://www.nonzerogravity.com/)
14:44:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20May%202022%2014:44:01%20GMT	http://cdn.shopify.com/s/files/1/0089/4379/6281/files/NZG-Logo-200x60px-01_130x.png?v=1597075257	C:/My%20Web%20Sites/.nonzerogravity/cdn.shopify.com/s/files/1/0089/4379/6281/files/NZG-Logo-200x60px-01_130x.458cee.delayed	(from https://www.nonzerogravity.com/)
14:44:02	154255/154255	---MCZ	200	added ('OK')	text/html	etag:cacheable:7e4d999946e417145d9d2f0df6c268c0	https://www.nonzerogravity.com/search	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/search.html	(from https://www.nonzerogravity.com/)
14:44:02	5331/5331	---M--	200	added ('OK')	image/png	date:Thu,%2012%20May%202022%2014:44:02%20GMT	https://cdn.shopify.com/s/files/1/0089/4379/6281/files/NZG-Logo-200x60px-01_130x.png?v=1597075257	C:/My%20Web%20Sites/.nonzerogravity/cdn.shopify.com/s/files/1/0089/4379/6281/files/NZG-Logo-200x60px-01_130x8cee.png	(from https://www.nonzerogravity.com/)
14:44:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20May%202022%2014:44:02%20GMT	http://cdn.shopify.com/s/files/1/0089/4379/6281/files/NZG-Logo-200x60px-01_110x.png?v=1597075257	C:/My%20Web%20Sites/.nonzerogravity/cdn.shopify.com/s/files/1/0089/4379/6281/files/NZG-Logo-200x60px-01_110x8cee.png	(from https://www.nonzerogravity.com/)
14:44:03	4363/4363	---M--	200	added ('OK')	image/png	date:Thu,%2012%20May%202022%2014:44:02%20GMT	https://cdn.shopify.com/s/files/1/0089/4379/6281/files/NZG-Logo-200x60px-01_110x.png?v=1597075257	C:/My%20Web%20Sites/.nonzerogravity/cdn.shopify.com/s/files/1/0089/4379/6281/files/NZG-Logo-200x60px-01_110x8cee.png	(from https://www.nonzerogravity.com/)
14:44:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20May%202022%2014:44:03%20GMT	http://cdn.shopify.com/s/files/1/0089/4379/6281/files/NZG-Logo-200x60px-Red-Wht_130x.png?v=1597076265	C:/My%20Web%20Sites/.nonzerogravity/cdn.shopify.com/s/files/1/0089/4379/6281/files/NZG-Logo-200x60px-Red-Wht_130xad96.png	(from https://www.nonzerogravity.com/)
14:44:03	5155/5155	---M--	200	added ('OK')	image/png	date:Thu,%2012%20May%202022%2014:44:03%20GMT	https://cdn.shopify.com/s/files/1/0089/4379/6281/files/NZG-Logo-200x60px-Red-Wht_130x.png?v=1597076265	C:/My%20Web%20Sites/.nonzerogravity/cdn.shopify.com/s/files/1/0089/4379/6281/files/NZG-Logo-200x60px-Red-Wht_130xad96.png	(from https://www.nonzerogravity.com/)
